id,name_formal,state,gov_type,country_code,official_count,term_length,url,upcoming_election,ue_remarks,ue_url_1,special,runoff,lat,lon,next_election_display
6817,Solano County Board of Supervisors,CA,LOCAL,US,5,4 years,https://www.solanocounty.com/depts/bos/,2022-11-08 05:00:00+00:00,District 3,https://www.solanocounty.com/depts/rov/,f,f,38.2506664087626,-122.02718950877716,"Nov 08, 2022"
8034,South Carolina Commissioner of Agriculture,SC,STATE,US,1,4 years,https://agriculture.sc.gov/,2022-11-08 05:00:00+00:00,,"https://ballotpedia.org/South_Carolina_Agriculture_Commissioner_election,_2022",f,f,34.01259413117254,-81.01979718612975,"Nov 08, 2022"
8035,South Carolina Comptroller General,SC,STATE,US,1,4 years,https://cg.sc.gov/,2022-11-08 05:00:00+00:00,,"https://ballotpedia.org/South_Carolina_Comptroller_election,_2022",f,f,34.01259413117254,-81.01979718612975,"Nov 08, 2022"
4982,South Carolina Governor & Lieutenant Governor,SC,STATE,US,1,4 years,https://governor.sc.gov/,2022-11-08 05:00:00+00:00,,,f,f,34.01259413117254,-81.01979718612975,"Nov 08, 2022"
6798,South Carolina House of Representatives,SC,STATE,US,124,2 years,https://www.scstatehouse.gov/house.php,2022-11-08 05:00:00+00:00,,"https://ballotpedia.org/South_Carolina_House_of_Representatives_elections,_2022",f,f,34.01259413117254,-81.01979718612975,"Nov 08, 2022"
8040,South Carolina Secretary of State,SC,STATE,US,1,4 years,https://sos.sc.gov/,2022-11-08 05:00:00+00:00,,"https://ballotpedia.org/South_Carolina_Secretary_of_State_election,_2022",f,f,34.01259413117254,-81.01979718612975,"Nov 08, 2022"
8041,South Carolina Superintendent of Education,SC,STATE,US,1,4 years,https://ed.sc.gov/,2022-11-08 05:00:00+00:00,,"https://ballotpedia.org/South_Carolina_Superintendent_of_Education_election,_2022",f,f,34.01259413117254,-81.01979718612975,"Nov 08, 2022"
8042,South Carolina Treasurer,SC,STATE,US,1,4 years,https://treasurer.sc.gov/,2022-11-08 05:00:00+00:00,,"https://ballotpedia.org/South_Carolina_Treasurer_election,_2022",f,f,34.01259413117254,-81.01979718612975,"Nov 08, 2022"
8382,South Dakota Governor & Lieutenant Governor,SD,STATE,US,1,4 years,https://governor.sd.gov/,2022-11-08 05:00:00+00:00,,,f,f,44.07524305103285,-99.13886134486252,"Nov 08, 2022"
6381,South Dakota House of Representatives,SD,STATE,US,70,2 years,https://sdlegislature.gov/,2022-11-08 05:00:00+00:00,,"https://ballotpedia.org/South_Dakota_House_of_Representatives_elections,_2022",f,f,44.07524305103285,-99.13886134486252,"Nov 08, 2022"
8045,South Dakota Public Utilities Commission,SD,STATE,US,3,6 years,https://puc.sd.gov/,2022-11-08 05:00:00+00:00,,,f,f,44.07524305103285,-99.13886134486252,"Nov 08, 2022"
8049,South Dakota Secretary of State,SD,STATE,US,1,4 years,https://sdsos.gov/,2022-11-08 05:00:00+00:00,,"https://ballotpedia.org/South_Dakota_Secretary_of_State_election,_2022",f,f,44.07524305103285,-99.13886134486252,"Nov 08, 2022"
6807,South Dakota State Senate,SD,STATE,US,35,2 years,https://sdlegislature.gov/,2022-11-08 05:00:00+00:00,All,,f,f,44.07524305103285,-99.13886134486252,"Nov 08, 2022"
8050,South Dakota Treasurer,SD,STATE,US,1,4 years,https://sdtreasurer.gov/,2022-11-08 05:00:00+00:00,,"https://ballotpedia.org/South_Dakota_Treasurer_election,_2022",f,f,44.07524305103285,-99.13886134486252,"Nov 08, 2022"
5952,Sparks City Council & Mayor,NV,LOCAL,US,5,4 years,https://cityofsparks.us/resources/government/mayor-city-council/,2022-11-08 05:00:00+00:00,,,f,f,39.569852735383414,-119.72413049435146,"Nov 08, 2022"
6355,St. Charles County Council & Executive,MO,LOCAL,US,7,4 years,http://www.sccmo.org/286/County-Council,2022-11-08 05:00:00+00:00,,https://www.sccmo.org/410/Election-Authority,f,f,38.77643788239635,-90.66285165930618,"Nov 08, 2022"
6787,St. Louis County Council & Executive,MO,LOCAL,US,7,4 years,https://stlouiscountymo.gov/,2022-11-08 05:00:00+00:00,"District 1, 3, 5, 7",,f,f,38.64663614828687,-90.39991557792598,"Nov 08, 2022"
8672,Sunnyvale City Council,CA,LOCAL,US,7,4 years,https://sunnyvale.ca.gov/government/council/default.htm,2022-11-08 05:00:00+00:00,"Districts 1, 3, 5",https://sunnyvale.ca.gov/government/elections.htm,f,f,37.38308818825718,-122.02448460054305,"Nov 08, 2022"
9018,Tallahassee City Commission,FL,LOCAL,US,5,4 years,https://talgov.com/cityleadership/CityLeadership.aspx,2022-11-08 05:00:00+00:00,Mayor,,f,f,30.454917012546748,-84.2526550080788,"Nov 08, 2022"
6148,Temecula City Council,CA,LOCAL,US,5,4 years,https://temeculaca.gov/173/City-Council,2022-11-08 05:00:00+00:00,Odd districts,,f,f,33.497883303201405,-117.12532793277671,"Nov 08, 2022"
6480,Tennessee Governor & Lieutenant Governor,TN,STATE,US,1,4 years,http://www.tn.gov/governor/,2022-11-08 05:00:00+00:00,,,f,f,35.80747528602632,-86.31683319117147,"Nov 08, 2022"
8488,Tennessee House of Representatives,TN,STATE,US,99,2 years,https://www.capitol.tn.gov/house/,2022-11-08 05:00:00+00:00,,,f,f,35.80747528602632,-86.31683319117147,"Nov 08, 2022"
6765,Tennessee State Senate,TN,STATE,US,33,4 years,https://www.capitol.tn.gov/senate/,2022-11-08 05:00:00+00:00,Odd districts,,f,f,35.80747528602632,-86.31683319117147,"Nov 08, 2022"
8062,Texas Commissioner of Agriculture,TX,STATE,US,1,4 years,https://www.texasagriculture.gov/,2022-11-08 05:00:00+00:00,,"https://ballotpedia.org/Texas_Agriculture_Commissioner_election,_2022",f,f,30.93887363731132,-97.42716050426753,"Nov 08, 2022"
8065,Texas Comptroller of Public Accounts,TX,STATE,US,1,4 years,https://comptroller.texas.gov/,2022-11-08 05:00:00+00:00,,"https://ballotpedia.org/Texas_Comptroller_election,_2022",f,f,30.93887363731132,-97.42716050426753,"Nov 08, 2022"
6460,Texas Governor & Lieutenant Governor,TX,STATE,US,1,4 years,http://www.governor.state.tx.us/,2022-11-08 05:00:00+00:00,,,f,f,30.93887363731132,-97.42716050426753,"Nov 08, 2022"
6217,Texas House of Representatives,TX,STATE,US,150,2 years,https://house.texas.gov/,2022-11-08 05:00:00+00:00,,"https://ballotpedia.org/Texas_House_of_Representatives_elections,_2022",f,f,30.93887363731132,-97.42716050426753,"Nov 08, 2022"
8066,Texas Land Commissioner,TX,STATE,US,1,4 years,https://www.glo.texas.gov/,2022-11-08 05:00:00+00:00,,"https://ballotpedia.org/Texas_Public_Lands_Commissioner_election,_2022",f,f,30.93887363731132,-97.42716050426753,"Nov 08, 2022"
6222,The Senate of Texas,TX,STATE,US,31,4 years,https://senate.texas.gov/,2022-11-08 05:00:00+00:00,"All seats are up for election (see: Redistricting, 2-4-4 State, notes below)",,f,f,30.93887363731132,-97.42716050426753,"Nov 08, 2022"
8397,Thousand Oaks City Council,CA,LOCAL,US,5,4 years,https://www.toaks.org/departments/city-council,2022-11-08 05:00:00+00:00,3 seats.,https://www.toaks.org/departments/city-clerk/elections,f,f,34.19135755150158,-118.87557262866264,"Nov 08, 2022"
6951,Treasurer of the State of Alabama,AL,STATE,US,1,4 years,https://treasury.alabama.gov/about-john-mcmillan/,2022-11-08 05:00:00+00:00,,"https://ballotpedia.org/Alabama_Treasurer_election,_2022",f,f,33.00715586487894,-86.77701645200166,"Nov 08, 2022"
7002,Treasurer of the State of Connecticut,CT,STATE,US,1,4 years,https://portal.ct.gov/OTT,2022-11-08 05:00:00+00:00,,"https://ballotpedia.org/Connecticut_Treasurer_election,_2022",f,f,41.502355107116,-72.87082092850571,"Nov 08, 2022"
6183,United States House of Representatives,,NATIONAL,US,441,2 years,https://www.house.gov/,2022-11-08 05:00:00+00:00,,,f,f,37.49425725774252,-91.49495901924472,"Nov 08, 2022"
2675,United States Senate,,NATIONAL,US,100,6 years,http://www.senate.gov/,2022-11-08 05:00:00+00:00,,,f,f,37.49425725774252,-91.49495901924472,"Nov 08, 2022"
6235,Utah House of Representatives,UT,STATE,US,75,2 years,https://house.utah.gov/,2022-11-08 05:00:00+00:00,,,f,f,40.37267313936923,-111.91191613416629,"Nov 08, 2022"
6781,Utah State Senate,UT,STATE,US,29,4 years,https://senate.utah.gov/,2022-11-08 05:00:00+00:00,"Districts 2, 3, 4, 5, 9, 11, 12, 15, 17, 18, 21, 22, 26, 28\n",,f,f,40.37267313936923,-111.91191613416629,"Nov 08, 2022"
8308,Vacaville City Council,CA,LOCAL,US,7,4 years,https://www.ci.vacaville.ca.us/government/city-council,2022-11-08 05:00:00+00:00,"Districts 2, 4, 6",https://www.ci.vacaville.ca.us/government/city-clerk,f,f,38.354330329529574,-121.96442312819003,"Nov 08, 2022"
8458,Vallejo City Council,CA,LOCAL,US,7,4 years,https://www.ci.vallejo.ca.us/city_hall/city_government/mayor___city_council,2022-11-08 05:00:00+00:00,"District 2, 4, 5",,f,f,38.10493784331088,-122.22400361931153,"Nov 08, 2022"
6587,Ventura City Council,CA,LOCAL,US,7,4 years,https://www.cityofventura.ca.gov/712/City-Council,2022-11-08 05:00:00+00:00,"1, 4, 5, 6",,f,f,34.27606199630079,-119.22649995347288,"Nov 08, 2022"
4429,Vermont Governor & Lieutenant Governor,VT,STATE,US,1,2 years,http://governor.vermont.gov/,2022-11-08 05:00:00+00:00,,,f,f,44.048746227280354,-72.80961917426774,"Nov 08, 2022"
6299,Vermont House of Representatives,VT,STATE,US,150,2 years,https://legislature.vermont.gov/,2022-11-08 05:00:00+00:00,,,f,f,44.048746227280354,-72.80961917426774,"Nov 08, 2022"
8078,Vermont Secretary of State,VT,STATE,US,1,2 years,https://sos.vermont.gov/,2022-11-08 05:00:00+00:00,,"https://ballotpedia.org/Vermont_Secretary_of_State_election,_2022",f,f,44.048746227280354,-72.80961917426774,"Nov 08, 2022"
6393,Vermont Senate,VT,STATE,US,30,2 years,https://legislature.vermont.gov/,2022-11-08 05:00:00+00:00,,"https://ballotpedia.org/Vermont_State_Senate_elections,_2022",f,f,44.048746227280354,-72.80961917426774,"Nov 08, 2022"
8079,Vermont State Auditor,VT,STATE,US,1,2 years,https://auditor.vermont.gov/,2022-11-08 05:00:00+00:00,,"https://ballotpedia.org/Vermont_Auditor_election,_2022",f,f,44.048746227280354,-72.80961917426774,"Nov 08, 2022"
8080,Vermont Treasurer,VT,STATE,US,1,2 years,https://www.vermonttreasurer.gov/,2022-11-08 05:00:00+00:00,,"https://ballotpedia.org/Vermont_Treasurer_election,_2022",f,f,44.048746227280354,-72.80961917426774,"Nov 08, 2022"
6179,Victorville City Council,CA,LOCAL,US,5,4 years,https://www.victorvilleca.gov/government/city-departments/city-clerk/city-council,2022-11-08 05:00:00+00:00,,,f,f,34.527702395326955,-117.35371683916833,"Nov 08, 2022"
8903,Virginia Beach City Council,VA,LOCAL,US,11,4 years,http://www.vbgov.com/government/departments/city-clerk/city-council/Pages/default.aspx,2022-11-08 05:00:00+00:00,A federal court declared Virginia Beach's previous system of 7 geographic districts and 3 at-large districts to be unconstitutional and in violation of the 1965 Civil Rights Act. Under the new system there will be 10 geographic based districts.,,f,f,36.80144329301335,-76.08305119487068,"Nov 08, 2022"
6391,Visalia City Council,CA,LOCAL,US,5,4 years,https://www.visalia.city/government/city_council/default.asp,2022-11-08 05:00:00+00:00,"Districts 3,4,5",,f,f,36.32792472280321,-119.31412027237869,"Nov 08, 2022"
5524,Vista City Council,CA,LOCAL,US,5,4 years,https://www.cityofvista.com/city-hall/city-council,2022-11-08 05:00:00+00:00,"Mayor, District 1 & 4",,f,f,33.19433249241037,-117.24107798856149,"Nov 08, 2022"
8535,Wake County Board of Commissioners,NC,LOCAL,US,7,2 years,https://www.wakegov.com/departments-government/board-commissioners,2022-11-08 05:00:00+00:00,All seats,,f,f,35.79884077364774,-78.67691832067378,"Nov 08, 2022"
9017,Washington DC City Council,DC,LOCAL,US,13,4 years,https://dccouncil.gov/councilmembers/,2022-11-08 05:00:00+00:00,"Mayor, At Large, and districts 1, 3, 5, and 6",,f,f,38.90681297263043,-77.01630236655964,"Nov 08, 2022"
6272,Washington House,WA,STATE,US,98,2 years,https://leg.wa.gov/House/Pages/default.aspx,2022-11-08 05:00:00+00:00,,"https://ballotpedia.org/Washington_House_of_Representatives_elections,_2020",f,f,47.356783796823,-121.58292003258782,"Nov 08, 2022"
5331,Washington Mayor,DC,LOCAL,US,1,4 years,https://mayor.dc.gov/,2022-11-08 05:00:00+00:00,"Mayor, At Large, and districts 1, 3, 5, and 6",,f,f,38.90681297263043,-77.01630236655964,"Nov 08, 2022"
8610,Washington State Senate,WA,STATE,US,49,4 years,https://leg.wa.gov/Senate/Pages/default.aspx,2022-11-08 05:00:00+00:00,"Districts: 6, 7, 8, 13, 15, 21, 26, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 42, 43, 44, 45, 46, 47, 48",,f,f,47.356783796823,-121.58292003258782,"Nov 08, 2022"
6751,West Covina City Council,CA,LOCAL,US,5,4 years,https://www.westcovina.org/departments/mayor-city-council,2022-11-08 05:00:00+00:00,3 seats,,f,f,34.057917007394124,-117.91494331239228,"Nov 08, 2022"
6786,West Virginia House of Delegates,WV,STATE,US,100,2 years,https://www.wvlegislature.gov/index.cfm,2022-11-08 05:00:00+00:00,,,f,f,38.78545356500271,-80.58581845737203,"Nov 08, 2022"
6265,West Virginia State Senate,WV,STATE,US,34,4 years,https://www.wvlegislature.gov/,2022-11-08 05:00:00+00:00,,,f,f,38.78545356500271,-80.58581845737203,"Nov 08, 2022"
5916,Wichita Falls City Council,TX,LOCAL,US,7,2 years,https://www.wichitafallstx.gov/29/Mayor-and-City-Council,2022-11-08 05:00:00+00:00,"At-Large, 1, 2",,f,f,33.89755581967475,-98.53026795190372,"Nov 08, 2022"
6216,Wisconsin Assembly,WI,STATE,US,99,2 years,https://legis.wisconsin.gov/assembly/,2022-11-08 05:00:00+00:00,,"https://ballotpedia.org/Wisconsin_State_Assembly_elections,_2022",f,f,43.737902603063965,-89.0538189103974,"Nov 08, 2022"
8383,Wisconsin Governor & Lieutenant Governor,WI,STATE,US,1,4 years,https://evers.wi.gov/Pages/Home.aspx,2022-11-08 05:00:00+00:00,,,f,f,43.737902603063965,-89.0538189103974,"Nov 08, 2022"
8116,Wisconsin Secretary of State,WI,STATE,US,1,4 years,https://sos.wi.gov/,2022-11-08 05:00:00+00:00,,"https://ballotpedia.org/Wisconsin_Secretary_of_State_election,_2022",f,f,43.737902603063965,-89.0538189103974,"Nov 08, 2022"
6232,Wisconsin State Senate,WI,STATE,US,33,4 years,https://legis.wisconsin.gov/senate/,2022-11-08 05:00:00+00:00,Even numbered district officials will serve out the rest of their term in new districts in 2022.,,f,f,43.737902603063965,-89.0538189103974,"Nov 08, 2022"
8119,Wisconsin Treasurer,WI,STATE,US,1,4 years,https://statetreasurer.wi.gov/Pages/Home.aspx,2022-11-08 05:00:00+00:00,,"https://ballotpedia.org/Wisconsin_Treasurer_election,_2022",f,f,43.737902603063965,-89.0538189103974,"Nov 08, 2022"
6475,Wyoming Governor & Lieutenant Governor,WY,STATE,US,1,4 years,http://governor.wy.gov/Pages/default.aspx,2022-11-08 05:00:00+00:00,,https://soswy.state.wy.us/elections/,f,f,42.70857889217502,-107.08253555067931,"Nov 08, 2022"
6314,Wyoming House of Representatives,WY,STATE,US,60,2 years,https://www.wyoleg.gov/,2022-11-08 05:00:00+00:00,,,f,f,42.70857889217502,-107.08253555067931,"Nov 08, 2022"
8125,Wyoming Secretary of State,WY,STATE,US,1,4 years,https://sos.wyo.gov/,2022-11-08 05:00:00+00:00,,"https://ballotpedia.org/Wyoming_Secretary_of_State_election,_2022",f,f,42.70857889217502,-107.08253555067931,"Nov 08, 2022"
8126,Wyoming State Auditor,WY,STATE,US,1,4 years,https://sao.wyo.gov/,2022-11-08 05:00:00+00:00,,"https://ballotpedia.org/Wyoming_Auditor_election,_2022",f,f,42.70857889217502,-107.08253555067931,"Nov 08, 2022"
6789,Wyoming State Senate,WY,STATE,US,30,4 years,https://wyoleg.gov/,2022-11-08 05:00:00+00:00,Odd seats,,f,f,42.70857889217502,-107.08253555067931,"Nov 08, 2022"
8127,Wyoming Superintendent of Public Instruction,WY,STATE,US,1,4 years,https://edu.wyoming.gov/,2022-11-08 05:00:00+00:00,,"https://ballotpedia.org/Wyoming_Superintendent_of_Public_Instruction_election,_2022",f,f,42.70857889217502,-107.08253555067931,"Nov 08, 2022"
8128,Wyoming Treasurer,WY,STATE,US,1,4 years,https://statetreasurer.wyo.gov/,2022-11-08 05:00:00+00:00,,"https://ballotpedia.org/Wyoming_Treasurer_election,_2022",f,f,42.70857889217502,-107.08253555067931,"Nov 08, 2022"
8252,Governor of Guam & Lieutenant Governor of Guam,GU,STATE,US,1,4 years,http://governor.guam.gov/,2022-11-08 05:00:00+00:00,,,,,13.44275954785126,144.76945169733125,"Nov 08, 2022"
8481,Ottawa City Council & Mayor,ON,LOCAL,CA,23,4 years,https://ottawa.ca/en/city-hall/mayor-and-city-councillors,2022-11-14 05:00:00+00:00,All,,f,f,45.35430373712743,-75.71064819280946,"Nov 14, 2022"
8847,Victorian Legislative Assembly,VIC,STATE,AS,88,4 years,https://www.parliament.vic.gov.au/,2022-11-26 05:00:00+00:00,All,,f,f,-37.692623474574404,144.95383965704426,"Nov 26, 2022"
8846,Victorian Legislative Council,VIC,STATE,AS,40,4 years,https://www.parliament.vic.gov.au/,2022-11-26 05:00:00+00:00,All,,f,f,-37.692623474574404,144.95383965704426,"Nov 26, 2022"
